PERIODO,MAT_CUR,CAMPUS_ALUMNO,BLOQUE,ID_ALUMNO,CALIFICACIONES_ALUMNO,CALIFICACIONES_EXIGIBLES,CALIFICACIONES_CURSO,RANGO_CALIFICACIONES,PORC_CALIFICACIONES_EXIGIBLES,PORC_CALIFICACIONES_REALIZADAS,ULTIMA_ENTREGA_ALUMNO,ULTIMA_CALIFICACION_CURSO,ASISTENCIA,HRS_ACCESO,DIAS_ACCESO,PRIMER_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_PERIODO,ULTIMO_ACCESO_CURSO,INICIO_CURSO,FIN_CURSO,NRC,LC,ID_INST
202103,PCIC-105,CFP SULLANA,04PIACM102,1279285,0,0,23,,,0,,,,,,,,11/05/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1279285,0,0,23,,,0,,,,,,,,11/05/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM102,582435,0,0,23,,,0,,,,,,,,12/03/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,582435,0,0,23,,,0,,,,,,,,12/03/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM102,1277219,0,0,23,,,0,,,,,,,,11/01/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1277219,0,0,23,,,0,,,,,,,,11/01/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM102,1279523,0,0,23,,,0,,,,,,,,12/06/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1279523,0,0,23,,,0,,,,,,,,12/06/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM102,1280480,0,0,23,,,0,,,,,,,,12/06/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1280480,0,0,23,,,0,,,,,,,,12/06/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM102,1280477,0,0,23,,,0,,,,,,,,11/05/2021,,12/14/2021,12/30/2021,3347,,850285
202103,PCIC-105,CFP SULLANA,04PIACM201,1280477,0,0,23,,,0,,,,,,,,11/05/2021,,12/14/2021,12/30/2021,3347,,850285
202190,SCIU-9002,CFP PIURA,06EEEECO01,266400,1,0,2, 14 -  14,,0.5,3/26/2021,5/24/2021,1,13.5,16,3/05/2021,3/31/2021,5/23/2021,3/31/2021,2/08/2021,4/11/2021,1110,,118569
202190,SCIU-9002,CFP PIURA,06EEEECO01,411366,1,0,2, 13 -  13,,0.5,3/27/2021,5/24/2021,0.56,9.8,18,2/15/2021,3/29/2021,5/22/2021,3/29/2021,2/08/2021,4/11/2021,1110,,118569
202190,SCIU-9002,CFP PIURA,06EEEECO01,465545,1,0,2, 16 -  16,,0.5,3/26/2021,5/24/2021,0.23,4.6,10,3/10/2021,3/31/2021,5/26/2021,3/31/2021,2/08/2021,4/11/2021,1110,,118569
202190,SCIU-9002,CFP PIURA,06EEEECO01,147504,1,0,2, 00 -  00,,0.5,,5/24/2021,,,,,,,,2/08/2021,4/11/2021,1110,,118569
202190,SCIU-9002,CFP PIURA,06EEEECO01,384728,1,0,2, 00 -  00,,0.5,,5/24/2021,,,,,,,,2/08/2021,4/11/2021,1110,,118569
202190,SCIU-9002,CFP PIURA,06EEEECO01,56036,1,0,2, 00 -  00,,0.5,,5/24/2021,,,,,,,,2/08/2021,4/11/2021,1110,,118569
202103,PIAC-206,CFP SULLANA,04PIACM102,1279525,11,0,23, 14 -  20,,0.48,4/26/2021,4/29/2021,1,23.3,14,3/08/2021,4/26/2021,12/09/2021,4/26/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM102,1279525,8,0,23, 14 -  20,,0.35,4/10/2021,5/06/2021,0.86,20.2,16,3/04/2021,4/14/2021,12/09/2021,4/14/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-208,CFP SULLANA,04PIACM102,1279525,13,0,23, 00 -  20,,0.57,5/15/2021,5/23/2021,1,15.9,14,4/07/2021,5/21/2021,12/09/2021,5/21/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-208,CFP SULLANA,04PIACM102,1279520,13,0,23, 14 -  20,,0.57,5/15/2021,5/23/2021,1,13.4,13,4/07/2021,5/19/2021,12/09/2021,5/19/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-206,CFP SULLANA,04PIACM102,582435,11,0,23, 13 -  20,,0.48,4/25/2021,4/29/2021,0.82,11.1,16,3/08/2021,4/26/2021,12/03/2021,4/26/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-206,CFP SULLANA,04PIACM103,1277975,11,0,23, 10 -  20,,0.48,4/27/2021,4/29/2021,0.7,9.4,10,3/12/2021,5/05/2021,12/08/2021,5/05/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-208,CFP SULLANA,04PIACM103,1280481,13,0,23, 14 -  20,,0.57,5/21/2021,5/23/2021,0.82,9.3,6,4/06/2021,6/02/2021,12/08/2021,6/02/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-206,CFP SULLANA,04PIACM102,1280477,11,0,23, 12 -  20,,0.48,4/25/2021,4/29/2021,0.67,9.1,12,3/01/2021,5/15/2021,11/05/2021,5/15/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-206,CFP SULLANA,04PIACM102,1279520,11,0,23, 16 -  20,,0.48,4/25/2021,4/29/2021,1,7.6,17,3/01/2021,4/26/2021,12/09/2021,4/26/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM102,1279520,8,0,23, 13 -  20,,0.35,4/08/2021,5/06/2021,1,7,13,3/01/2021,10/13/2021,12/09/2021,10/13/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-208,CFP SULLANA,04PIACM102,1280480,13,0,23, 15 -  20,,0.57,5/20/2021,5/23/2021,0.68,7,2,5/15/2021,5/20/2021,12/06/2021,5/20/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-205,CFP SULLANA,04PIACM102,582435,8,0,23, 14 -  20,,0.35,4/09/2021,5/06/2021,0.71,7,14,3/06/2021,7/14/2021,12/03/2021,7/14/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-205,CFP SULLANA,04PIACM102,1280477,8,0,23, 00 -  20,,0.35,4/10/2021,5/06/2021,0.29,6.4,6,3/24/2021,10/28/2021,11/05/2021,10/28/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-206,CFP SULLANA,04PIACM102,1279285,11,0,23, 13 -  20,,0.48,4/25/2021,4/29/2021,0.58,5.9,15,3/01/2021,9/13/2021,11/05/2021,9/13/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-208,CFP SULLANA,04PIACM102,1280477,13,0,23, 14 -  20,,0.57,5/23/2021,5/23/2021,0.56,4.4,5,4/06/2021,5/23/2021,11/05/2021,5/23/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-205,CFP SULLANA,04PIACM103,1280481,8,0,23, 00 -  20,,0.35,4/10/2021,5/06/2021,0.29,4.4,6,3/29/2021,9/29/2021,12/08/2021,9/29/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-205,CFP SULLANA,04PIACM102,1280480,8,0,23, 00 -  20,,0.35,4/11/2021,5/06/2021,0.5,4.4,6,3/28/2021,4/11/2021,12/06/2021,4/11/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-208,CFP SULLANA,04PIACM103,1277975,13,0,23, 14 -  20,,0.57,5/21/2021,5/23/2021,0.8,4.4,7,4/06/2021,9/29/2021,12/08/2021,9/29/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-206,CFP SULLANA,04PIACM103,1280481,11,0,23, 12 -  20,,0.48,4/27/2021,4/29/2021,0.58,4.5,5,3/29/2021,5/21/2021,12/08/2021,5/21/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-208,CFP SULLANA,04PIACM102,1279523,13,0,23, 16 -  20,,0.57,5/20/2021,5/23/2021,1,4.3,4,4/28/2021,5/20/2021,12/06/2021,5/20/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-206,CFP SULLANA,04PIACM102,1280480,11,0,23, 14 -  20,,0.48,4/26/2021,4/29/2021,0.44,4.3,4,3/28/2021,4/26/2021,12/06/2021,4/26/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-206,CFP SULLANA,04PIACM102,1277219,11,0,23, 00 -  20,,0.48,4/26/2021,4/29/2021,0.75,4,12,3/10/2021,5/20/2021,11/01/2021,5/20/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-208,CFP SULLANA,04PIACM102,582435,13,0,23, 15 -  20,,0.57,5/23/2021,5/23/2021,0.92,4,5,4/16/2021,10/29/2021,12/03/2021,10/29/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-208,CFP SULLANA,04PIACM102,1279285,13,0,23, 14 -  20,,0.57,5/23/2021,5/23/2021,0.57,3.9,6,4/05/2021,5/23/2021,11/05/2021,5/23/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-205,CFP SULLANA,04PIACM102,1279523,8,0,23, 13 -  20,,0.35,4/10/2021,5/06/2021,1,3.8,13,3/01/2021,4/14/2021,12/06/2021,4/14/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-206,CFP SULLANA,04PIACM102,1279523,11,0,23, 11 -  20,,0.48,4/25/2021,4/29/2021,0.92,3.7,10,3/01/2021,4/26/2021,12/06/2021,4/26/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM102,1277219,8,0,23, 00 -  20,,0.35,4/10/2021,5/06/2021,0.86,2.4,9,3/10/2021,4/10/2021,11/01/2021,4/10/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-206,CFP SULLANA,04PIACM102,1280038,11,0,23, 12 -  20,,0.48,4/25/2021,4/29/2021,0.92,2.7,11,3/01/2021,4/26/2021,12/05/2021,4/26/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM103,1277975,8,0,23, 00 -  20,,0.35,4/10/2021,5/06/2021,0.29,2.2,5,4/05/2021,9/29/2021,12/08/2021,9/29/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-208,CFP SULLANA,04PIACM102,1277219,13,0,23, 14 -  20,,0.57,5/23/2021,5/23/2021,0.92,1.7,2,5/20/2021,5/23/2021,11/01/2021,5/23/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-208,CFP SULLANA,04PIACM102,1280038,13,0,23, 12 -  20,,0.57,5/23/2021,5/23/2021,0.7,1.3,3,5/17/2021,5/23/2021,12/05/2021,5/23/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-211,CFP TUMBES,01PIACM201,1314026,0,0,23,,,0,,,,1.6,4,5/24/2021,9/22/2021,11/17/2021,9/22/2021,,,2558,,
202103,PIAC-205,CFP SULLANA,04PIACM102,1280038,8,0,23, 14 -  20,,0.35,4/10/2021,5/06/2021,0.75,1.2,12,3/04/2021,10/08/2021,12/05/2021,10/08/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-205,CFP SULLANA,04PIACM102,1279285,8,0,23, 00 -  20,,0.35,4/10/2021,5/06/2021,0.14,1.1,10,3/02/2021,4/10/2021,11/05/2021,4/10/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-211,CFP TUMBES,01PIACM201,1314329,0,0,23,,,0,,,,0.3,5,7/16/2021,9/08/2021,11/16/2021,9/08/2021,,,2558,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1314026,0,0,23,,,0,,,,0.4,2,6/21/2021,11/05/2021,11/17/2021,11/05/2021,,,2559,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1314329,0,0,23,,,0,,,,0.3,5,7/19/2021,11/07/2021,11/16/2021,11/07/2021,,,2557,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1314329,0,0,23,,,0,,,,0.1,6,7/16/2021,9/08/2021,11/16/2021,9/08/2021,,,2560,,
202103,PIAC-211,CFP TUMBES,01PIACM201,1325798,0,0,23,,,0,,,,0.1,6,5/24/2021,8/12/2021,11/22/2021,8/12/2021,,,2558,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1314026,0,0,23,,,0,,,,0.1,6,5/31/2021,10/15/2021,11/17/2021,10/15/2021,,,2560,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1379062,0,0,23,,,0,,,,0.3,3,5/24/2021,6/23/2021,6/23/2021,6/23/2021,,,2559,,
202103,PIAC-211,CFP TUMBES,01PIACM201,1379062,0,0,23,,,0,,,,0,3,5/24/2021,6/21/2021,6/23/2021,6/21/2021,,,2558,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1314304,0,0,23,,,0,,,,0,1,5/28/2021,5/28/2021,11/13/2021,5/28/2021,,,2559,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1309147,0,0,13,,,0,,,,0,1,10/20/2021,10/20/2021,11/22/2021,10/20/2021,,,2555,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1325798,0,0,23,,,0,,,,0,3,6/18/2021,7/18/2021,11/22/2021,7/18/2021,,,2560,,
202103,PIAC-211,CFP TUMBES,01PIACM201,1315144,0,0,23,,,0,,,,0,1,5/20/2021,5/20/2021,11/12/2021,5/20/2021,,,2558,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1379062,0,0,13,,,0,,,,0,1,6/21/2021,6/21/2021,6/23/2021,6/21/2021,,,2555,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1325798,0,0,23,,,0,,,,0,2,6/18/2021,7/16/2021,11/22/2021,7/16/2021,,,2557,,
202103,PIAC-211,CFP TUMBES,01PIACM201,1309147,0,0,23,,,0,,,,0,3,5/28/2021,10/20/2021,11/22/2021,10/20/2021,,,2558,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1314304,0,0,23,,,0,,,,0,2,5/28/2021,9/01/2021,11/13/2021,9/01/2021,,,2560,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1314304,0,0,23,,,0,,,,0,1,5/28/2021,5/28/2021,11/13/2021,5/28/2021,,,2557,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1314329,0,0,23,,,0,,,,0,2,7/19/2021,10/03/2021,11/16/2021,10/03/2021,,,2559,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1314304,0,0,13,,,0,,,,0,1,5/28/2021,5/28/2021,11/13/2021,5/28/2021,,,2555,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1314329,0,0,13,,,0,,,,0,4,7/19/2021,11/07/2021,11/16/2021,11/07/2021,,,2555,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1314026,0,0,13,,,0,,,,0,1,9/22/2021,9/22/2021,11/17/2021,9/22/2021,,,2555,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1379062,0,0,23,,,0,,,,0,4,5/25/2021,6/21/2021,6/23/2021,6/21/2021,,,2560,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1325798,0,0,23,,,0,,,,0,2,6/18/2021,7/16/2021,11/22/2021,7/16/2021,,,2559,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1309147,0,0,23,,,0,,,,0,1,8/13/2021,8/13/2021,11/22/2021,8/13/2021,,,2560,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1325798,0,0,13,,,0,,,,0,6,6/18/2021,11/22/2021,11/22/2021,11/22/2021,,,2555,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1379062,0,0,23,,,0,,,,0,2,5/28/2021,6/21/2021,6/23/2021,6/21/2021,,,2557,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1315144,0,0,23,,,0,,,,,,,,11/12/2021,,,,2559,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1313765,0,0,23,,,0,,,,,,,,9/23/2021,,,,2560,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1315144,0,0,13,,,0,,,,,,,,11/12/2021,,,,2555,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1313765,0,0,23,,,0,,,,,,,,9/23/2021,,,,2559,,
202103,PIAC-211,CFP TUMBES,01PIACM201,1314304,0,0,23,,,0,,,,0,2,5/24/2021,5/28/2021,11/13/2021,5/28/2021,,,2558,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1313765,0,0,23,,,0,,,,,,,,9/23/2021,,,,2557,,
202103,PIAC-213,CFP TUMBES,01PIACM201,1309147,0,0,23,,,0,,,,,,,,11/22/2021,,,,2559,,
202103,PIAC-212,CFP TUMBES,01PIACM201,1315144,0,0,23,,,0,,,,,,,,11/12/2021,,,,2560,,
202103,PIAC-211,CFP TUMBES,01PIACM201,1313765,0,0,23,,,0,,,,,,,,9/23/2021,,,,2558,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1314026,0,0,23,,,0,,,,,,,,11/17/2021,,,,2557,,
202103,PIAC-208,CFP TUMBES,01PIACM201,1313765,0,0,13,,,0,,,,,,,,9/23/2021,,,,2555,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1315144,0,0,23,,,0,,,,,,,,11/12/2021,,,,2557,,
202103,PIAC-210,CFP TUMBES,01PIACM201,1309147,0,0,23,,,0,,,,,,,,11/22/2021,,,,2557,,
202103,PIAC-203,CFP SULLANA,04PIACM201,1251882,14,0,23, 14 -  20,,0.61,9/22/2021,9/22/2021,0.79,656.4,17,8/03/2021,9/22/2021,9/22/2021,9/22/2021,8/02/2021,9/25/2021,2002,,1074920
202103,PIAC-201,CFP SULLANA,04PIACM201,1251882,13,0,23, 12 -  20,,0.57,5/28/2021,5/31/2021,1,370.1,11,5/05/2021,5/28/2021,9/22/2021,5/28/2021,5/03/2021,5/28/2021,2000,,1320689
202103,PIAC-208,CFP SULLANA,04PIACM201,1251882,13,0,23, 16 -  20,,0.57,5/20/2021,5/23/2021,0.73,340.9,7,4/05/2021,5/21/2021,9/22/2021,5/21/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-205,CFP SULLANA,04PIACM201,1251882,8,0,23, 10 -  20,,0.35,4/10/2021,5/06/2021,0.86,102.7,10,3/04/2021,4/10/2021,9/22/2021,4/10/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-206,CFP SULLANA,04PIACM201,1251882,11,0,23, 12 -  20,,0.48,4/25/2021,4/29/2021,1,72.5,14,2/27/2021,5/14/2021,9/22/2021,5/14/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-204,CFP SULLANA,04PIACM201,1253183,21,0,23, 17 -  20,,0.91,7/19/2021,7/20/2021,1,43.3,18,7/02/2021,9/16/2021,9/22/2021,9/16/2021,7/02/2021,7/19/2021,2003,,976428
202103,PIAC-204,CFP SULLANA,04PIACM201,1254059,21,0,23, 16 -  20,,0.91,7/19/2021,7/20/2021,0.94,38.1,16,5/13/2021,7/23/2021,9/20/2021,7/23/2021,7/02/2021,7/19/2021,2003,,976428
202103,PIAC-204,CFP SULLANA,04PIACM201,1254292,21,0,23, 17 -  20,,0.91,7/19/2021,7/20/2021,1,37.2,18,5/14/2021,10/19/2021,10/28/2021,10/19/2021,7/02/2021,7/19/2021,2003,,976428
202103,PIAC-203,CFP SULLANA,04PIACM201,1254059,14,0,23, 15 -  20,,0.61,9/20/2021,9/22/2021,0.79,34.4,23,5/15/2021,9/20/2021,9/20/2021,9/20/2021,8/02/2021,9/25/2021,2002,,1074920
202103,PIAC-206,CFP SULLANA,04PIACM201,1255093,11,0,23, 08 -  20,,0.48,4/26/2021,4/29/2021,1,34.1,28,2/26/2021,10/01/2021,10/01/2021,10/01/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-206,CFP SULLANA,04PIACM201,1253183,11,0,23, 11 -  20,,0.48,4/25/2021,4/29/2021,0.91,31,35,2/26/2021,5/05/2021,9/22/2021,5/05/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-203,CFP SULLANA,04PIACM201,1253183,14,0,23, 13 -  20,,0.61,9/22/2021,9/22/2021,0.93,29.9,32,8/02/2021,9/22/2021,9/22/2021,9/22/2021,8/02/2021,9/25/2021,2002,,1074920
202103,PIAC-204,CFP SULLANA,04PIACM201,1272826,21,0,23, 17 -  20,,0.91,7/19/2021,7/20/2021,1,29.6,18,7/02/2021,7/20/2021,11/01/2021,7/20/2021,7/02/2021,7/19/2021,2003,,976428
202103,PIAC-201,CFP SULLANA,04PIACM201,1253183,13,0,23, 13 -  20,,0.57,5/28/2021,5/31/2021,0.91,28.9,18,5/04/2021,5/28/2021,9/22/2021,5/28/2021,5/03/2021,5/28/2021,2000,,1320689
202103,PIAC-206,CFP SULLANA,04PIACM201,1272826,11,0,23, 00 -  20,,0.48,4/25/2021,4/29/2021,1,27.9,26,2/26/2021,7/12/2021,11/01/2021,7/12/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM201,1253183,8,0,23, 15 -  20,,0.35,4/08/2021,5/06/2021,1,26.2,26,3/04/2021,7/02/2021,9/22/2021,7/02/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-206,CFP SULLANA,04PIACM201,1279525,11,0,23, 14 -  20,,0.48,4/26/2021,4/29/2021,1,23.3,14,3/08/2021,4/26/2021,12/09/2021,4/26/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-206,CFP SULLANA,04PIACM201,1254059,11,0,23, 15 -  20,,0.48,3/29/2021,4/29/2021,1,23.1,26,3/01/2021,7/07/2021,9/20/2021,7/07/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM201,1272826,8,0,23, 15 -  20,,0.35,4/10/2021,5/06/2021,1,23,28,3/04/2021,10/21/2021,11/01/2021,10/21/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-208,CFP SULLANA,04PIACM201,1253037,13,0,23, 08 -  20,,0.57,5/20/2021,5/23/2021,0.75,22.3,20,4/05/2021,5/23/2021,9/22/2021,5/23/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-203,CFP SULLANA,04PIACM201,1272826,14,0,23, 15 -  20,,0.61,9/21/2021,9/22/2021,1,21.7,28,5/17/2021,9/24/2021,11/01/2021,9/24/2021,8/02/2021,9/25/2021,2002,,1074920
202103,PIAC-206,CFP SULLANA,04PIACM201,1253037,11,0,23, 11 -  20,,0.48,4/25/2021,4/29/2021,0.73,21.8,17,3/08/2021,6/09/2021,9/22/2021,6/09/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM201,1254059,8,0,23, 05 -  20,,0.35,4/10/2021,5/06/2021,0.86,20.6,23,3/01/2021,5/15/2021,9/20/2021,5/15/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-205,CFP SULLANA,04PIACM201,1279525,8,0,23, 14 -  20,,0.35,4/10/2021,5/06/2021,0.86,20.2,16,3/04/2021,4/14/2021,12/09/2021,4/14/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-201,CFP SULLANA,04PIACM201,1253037,13,0,23, 11 -  20,,0.57,5/28/2021,5/31/2021,0.8,19,12,5/03/2021,5/28/2021,9/22/2021,5/28/2021,5/03/2021,5/28/2021,2000,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM201,1255093,8,0,23, 15 -  20,,0.35,4/08/2021,5/06/2021,1,18.6,21,3/01/2021,5/15/2021,10/01/2021,5/15/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-205,CFP SULLANA,04PIACM201,1254292,8,0,23, 14 -  20,,0.35,4/08/2021,5/06/2021,0.86,16.8,24,3/04/2021,7/06/2021,10/28/2021,7/06/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-204,CFP SULLANA,04PIACM201,1254289,21,0,23, 00 -  20,,0.91,7/19/2021,7/20/2021,1,16.5,18,6/29/2021,7/21/2021,10/04/2021,7/21/2021,7/02/2021,7/19/2021,2003,,976428
202103,PIAC-208,CFP SULLANA,04PIACM201,1279525,13,0,23, 00 -  20,,0.57,5/15/2021,5/23/2021,1,15.9,14,4/07/2021,5/21/2021,12/09/2021,5/21/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-208,CFP SULLANA,04PIACM201,1253183,13,0,23, 16 -  20,,0.57,5/20/2021,5/23/2021,0.9,15.1,18,4/05/2021,5/21/2021,9/22/2021,5/21/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-204,CFP SULLANA,04PIACM201,1092338,21,0,23, 16 -  20,,0.91,7/19/2021,7/20/2021,1,15.2,14,5/14/2021,8/10/2021,10/19/2021,8/10/2021,7/02/2021,7/19/2021,2003,,976428
202103,PIAC-206,CFP SULLANA,04PIACM201,1256324,11,0,23, 11 -  20,,0.48,4/25/2021,4/29/2021,0.92,14.9,24,3/01/2021,5/15/2021,9/22/2021,5/15/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-202,CFP SULLANA,04PIACM201,1253037,12,0,23, 11 -  20,,0.52,6/29/2021,6/30/2021,0.77,14.1,11,6/07/2021,6/29/2021,9/22/2021,6/29/2021,6/02/2021,6/28/2021,2001,,1320689
202103,PIAC-208,CFP SULLANA,04PIACM201,1279520,13,0,23, 14 -  20,,0.57,5/15/2021,5/23/2021,1,13.4,13,4/07/2021,5/19/2021,12/09/2021,5/19/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-206,CFP SULLANA,04PIACM201,1254292,11,0,23, 16 -  20,,0.48,4/25/2021,4/29/2021,0.92,13.3,25,2/27/2021,9/07/2021,10/28/2021,9/07/2021,3/01/2021,3/26/2021,2005,,1320689
202103,PIAC-203,CFP SULLANA,04PIACM201,1253037,14,0,23, 00 -  20,,0.61,9/22/2021,9/22/2021,0.71,13.2,15,7/02/2021,9/22/2021,9/22/2021,9/22/2021,8/02/2021,9/25/2021,2002,,1074920
202103,PIAC-208,CFP SULLANA,04PIACM201,1272826,13,0,23, 16 -  20,,0.57,5/20/2021,5/23/2021,1,12.6,16,4/16/2021,11/01/2021,11/01/2021,11/01/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-208,CFP SULLANA,04PIACM201,1274693,13,0,23, 12 -  20,,0.57,5/20/2021,5/23/2021,0.56,12.5,13,4/06/2021,8/23/2021,10/29/2021,8/23/2021,4/05/2021,5/30/2021,1999,,
202103,PIAC-201,CFP SULLANA,04PIACM201,1254292,13,0,23, 16 -  20,,0.57,5/28/2021,5/31/2021,0.91,12.1,14,5/05/2021,5/30/2021,10/28/2021,5/30/2021,5/03/2021,5/28/2021,2000,,1320689
202103,PIAC-205,CFP SULLANA,04PIACM201,1274693,8,0,23, 00 -  20,,0.35,4/09/2021,5/06/2021,0,12.1,12,3/10/2021,7/16/2021,10/29/2021,7/16/2021,3/01/2021,4/11/2021,2004,,1105002
202103,PIAC-204,CFP SULLANA,04PIACM201,1251882,21,0,23, 14 -  20,,0.91,7/20/2021,7/20/2021,0.94,11.6,10,5/28/2021,7/20/2021,9/22/2021,7/20/2021,7/02/2021,7/19/2021,2003,,976428
202103,PIAC-201,CFP SULLANA,04PIACM201,1271920,13,0,23, 15 -  20,,0.57,5/28/2021,5/31/2021,0.91,11.6,12,5/05/2021,5/31/2021,9/22/2021,5/31/2021,5/03/2021,5/28/2021,2000,,1320689
